1404176400,2.08,2.52,0.66,0.00,0.00,0.90,2.63,1.44,4.90,0.00,0.00,3.08,1.26,4.20,1.90,0.00,0.52,1.95
1404176700,2.08,2.52,0.88,0.00,0.00,0.90,2.70,1.80,5.03,0.00,0.00,3.00,1.26,4.31,1.91,0.18,0.53,2.01
1404177000,2.08,2.52,1.10,0.00,0.00,0.90,2.77,1.80,5.17,0.00,0.00,3.08,1.44,4.42,1.90,0.18,0.54,2.01
1404177300,2.08,2.52,1.32,0.00,0.00,0.90,2.85,1.80,5.30,0.00,0.00,2.99,1.44,4.54,1.90,0.00,0.55,1.90
1404177600,2.08,2.52,1.54,0.00,0.00,0.90,2.92,1.44,5.42,0.00,0.00,3.04,1.26,4.65,1.91,0.18,0.56,1.82
1404177900,2.08,2.52,1.76,0.00,0.00,0.90,2.99,1.44,5.55,0.00,0.00,2.98,1.26,4.76,1.91,0.00,0.56,1.82
1404178200,2.08,2.52,1.98,0.00,0.00,0.90,3.07,1.44,5.68,0.00,0.00,2.98,1.44,4.87,1.90,0.18,0.57,1.82
1404178500,2.08,2.52,2.20,0.00,0.00,0.90,3.14,1.44,5.80,0.00,0.00,3.10,1.26,4.98,1.90,0.18,0.58,1.79
1404178800,2.08,2.52,2.42,0.00,0.00,0.90,3.22,1.80,5.93,0.00,0.00,3.06,1.44,5.09,1.89,0.00,0.59,1.78
1404179100,2.16,2.52,2.64,0.00,0.00,0.72,3.29,1.44,6.05,0.00,0.00,2.99,1.44,5.21,1.90,0.18,0.60,1.80
1404179400,2.16,2.70,2.86,0.00,0.00,0.90,3.36,1.44,6.18,0.00,0.00,3.06,1.26,5.32,1.90,0.00,0.60,1.81
1404179700,2.16,2.70,3.08,0.00,0.00,0.90,3.44,1.44,6.31,0.00,0.00,3.11,1.26,5.43,1.91,0.00,0.62,1.79
1404180000,2.16,2.52,3.29,0.00,0.00,0.90,3.51,1.44,6.43,0.00,0.00,3.06,1.26,5.54,1.91,0.18,0.63,1.84
1404180300,2.16,2.52,3.51,0.00,0.00,0.90,3.59,1.44,6.56,0.00,0.00,3.05,1.44,5.65,1.90,0.18,0.65,1.91
1404180600,2.16,2.52,3.73,0.00,0.00,0.90,3.66,1.44,6.68,0.00,0.00,3.06,1.26,5.75,1.90,0.18,0.66,2.00
1404180900,2.16,2.70,3.95,0.00,0.00,0.90,3.73,1.44,6.80,0.00,0.00,3.08,1.26,5.86,1.91,0.18,0.67,1.96
1404181200,2.16,2.70,4.17,0.00,0.00,0.90,3.81,1.44,6.92,0.00,0.00,3.05,1.26,5.96,1.90,0.00,0.68,1.80
1404181500,2.16,2.70,4.39,0.00,0.00,0.90,3.88,1.44,7.04,0.00,0.00,3.06,1.26,6.07,1.90,0.00,0.69,2.00
1404181800,2.16,2.52,4.61,0.00,0.00,0.90,3.96,1.44,7.16,0.00,0.00,3.10,1.26,6.18,1.91,0.00,0.70,1.79
1404182100,2.16,0.00,4.65,0.00,0.00,0.90,4.03,1.44,7.28,0.00,0.00,3.13,1.26,6.28,1.91,0.00,0.71,1.89
1404182400,2.16,0.00,4.65,0.00,0.00,0.90,4.10,1.44,7.40,0.00,0.00,3.14,1.26,6.39,1.91,0.00,0.72,2.01
1404182700,2.16,0.00,4.65,0.00,0.00,0.90,4.18,1.44,7.53,0.00,0.00,3.11,1.26,6.49,1.89,0.18,0.73,1.80
1404183000,2.16,0.00,4.65,0.00,0.00,0.90,4.25,1.44,7.64,0.00,0.00,3.10,1.26,6.61,1.91,0.00,0.74,2.02
1404183300,2.16,0.00,4.65,0.00,0.00,0.90,4.33,1.44,7.76,0.00,0.00,3.12,1.26,6.71,1.91,0.00,0.75,1.81
1404183600,2.16,0.00,4.65,0.00,0.00,0.90,4.40,1.44,7.88,0.00,0.00,3.05,1.26,6.82,1.90,0.18,0.76,1.97
1404183900,2.16,0.00,4.65,0.00,0.00,0.90,4.47,1.44,8.00,0.00,0.00,3.09,1.26,6.93,1.90,0.18,0.77,1.96
1404184200,2.16,0.00,4.65,0.00,0.00,0.90,4.55,1.44,8.12,0.00,0.00,3.10,1.44,7.04,1.91,0.00,0.77,1.98
1404184500,2.16,0.00,4.65,0.00,0.00,0.90,4.62,1.44,8.24,0.00,0.00,3.01,1.26,7.14,1.91,0.00,0.78,2.02
1404184800,2.16,0.00,4.65,0.00,0.00,0.90,4.70,1.44,8.36,0.00,0.00,2.97,1.26,7.25,1.90,0.18,0.79,1.93
1404185100,2.16,0.00,4.65,0.00,0.00,0.90,4.77,1.44,8.48,0.00,0.00,2.87,1.26,7.35,1.89,0.00,0.80,1.92
1404185400,2.16,0.00,4.65,0.00,0.00,0.90,4.84,1.44,8.60,0.00,0.00,2.97,1.26,7.46,1.91,0.00,0.81,1.92
1404185700,2.16,0.00,4.65,0.00,0.00,0.90,4.92,1.44,8.71,0.00,0.00,3.09,1.26,7.57,1.89,0.18,0.82,1.91
1404186000,2.16,0.00,4.65,0.00,0.00,0.90,4.99,1.44,8.83,0.00,0.00,3.07,1.26,7.67,1.90,0.00,0.82,1.91
1404186300,2.16,0.00,4.65,0.00,0.00,0.90,5.06,1.44,8.96,0.00,0.00,2.83,1.26,7.78,1.89,0.00,0.83,1.91
1404186600,2.16,0.00,4.65,0.00,0.00,0.90,5.14,1.44,9.08,0.00,0.00,3.07,1.26,7.89,1.90,0.18,0.84,1.90
1404186900,2.16,0.00,4.65,0.00,0.00,0.90,5.21,1.44,9.20,0.00,0.00,3.04,1.26,8.00,1.91,0.00,0.85,1.90
1404187200,2.16,0.00,4.65,0.00,0.00,0.90,5.29,1.44,9.32,0.00,0.00,3.13,1.44,8.11,1.89,0.00,0.86,1.89
1404187500,2.16,0.00,4.65,0.00,0.00,0.72,5.36,1.44,9.44,0.00,0.00,2.98,1.26,8.22,1.91,0.18,0.87,1.89
1404187800,2.16,0.00,4.65,0.00,0.00,0.90,5.43,1.80,9.58,0.00,0.00,3.03,1.26,8.33,1.91,0.00,0.87,1.90
1404188100,2.16,0.00,4.65,0.00,0.00,0.90,5.51,2.16,9.76,0.00,0.00,3.11,1.26,8.43,1.89,0.00,0.88,1.90
1404188400,2.16,0.00,4.65,0.00,0.00,0.90,5.58,1.80,9.93,0.00,0.00,3.13,1.44,8.55,1.90,0.18,0.89,1.91
1404188700,2.16,0.00,4.65,0.00,0.00,0.90,5.66,1.44,10.08,0.00,0.00,3.18,1.44,8.67,1.90,0.00,0.90,1.91
1404189000,2.16,0.00,4.65,0.00,0.00,0.90,5.73,1.44,10.22,0.00,0.00,3.13,1.44,8.78,1.90,0.18,0.91,1.78
1404189300,2.16,0.00,4.65,0.00,0.00,0.90,5.80,1.80,10.35,0.00,0.00,3.09,1.26,8.88,1.91,0.18,0.93,1.79
1404189600,2.16,0.00,4.65,0.00,0.00,0.90,5.88,1.44,10.48,0.00,0.00,3.13,1.26,8.99,1.90,0.18,0.94,2.01
1404189900,2.16,0.00,4.65,0.00,0.00,0.90,5.95,1.44,10.60,0.00,0.00,3.22,1.26,9.11,1.90,0.18,0.95,2.00
1404190200,2.08,0.00,4.65,0.00,0.00,0.90,6.03,1.44,10.74,0.00,0.00,3.11,1.26,9.22,1.91,0.36,0.97,1.96
1404190500,2.16,0.00,4.65,0.00,0.00,0.90,6.10,2.52,10.90,0.00,0.00,3.21,1.26,9.32,1.91,0.18,0.99,1.85
1404190800,2.08,0.00,4.65,0.00,0.00,0.90,6.17,1.44,11.03,0.00,0.00,3.07,1.26,9.44,1.90,0.54,1.02,1.94
1404191100,2.08,0.00,4.65,0.00,0.00,0.90,6.25,1.80,11.17,0.00,0.00,3.05,1.44,9.55,1.90,0.18,1.04,1.82
1404191400,2.16,0.00,4.65,0.00,0.00,0.90,6.32,1.44,11.30,0.00,0.00,3.19,1.26,9.66,1.90,0.18,1.06,1.93
1404191700,2.08,0.00,4.65,0.00,0.00,0.72,6.39,2.16,11.45,0.00,0.00,3.11,1.26,9.77,1.90,0.36,1.08,1.99
1404192000,2.08,0.00,4.65,0.00,0.00,0.90,6.47,1.80,11.61,0.00,0.00,3.12,2.34,9.92,1.91,0.18,1.09,2.00
1404192300,2.08,2.70,4.72,0.00,0.00,0.90,6.54,1.80,11.75,0.00,0.00,3.64,1.26,10.03,1.91,0.18,1.11,1.81
1404192600,2.08,2.52,4.94,0.00,0.00,0.90,6.62,2.16,11.89,0.00,0.00,3.40,1.26,10.14,1.90,0.18,1.12,1.90
1404192900,2.16,2.70,5.17,0.00,0.00,0.90,6.69,2.16,12.05,0.00,0.00,3.39,1.26,10.25,1.90,0.36,1.16,1.96
1404193200,2.16,2.70,5.39,0.00,0.00,0.90,6.76,1.80,12.21,0.00,0.00,3.51,1.62,10.37,1.90,0.18,1.20,2.01
1404193500,2.16,2.70,5.61,0.00,0.00,0.90,6.84,1.44,12.35,0.00,0.00,3.60,1.44,10.49,1.90,0.36,1.23,1.84
1404193800,2.16,2.52,5.83,0.00,0.00,0.90,6.91,1.44,12.49,0.00,0.00,3.61,1.44,10.60,1.90,0.18,1.25,1.98
1404194100,2.16,2.52,6.05,0.00,0.00,0.90,6.99,1.80,12.62,0.00,0.00,3.82,1.26,10.71,1.90,0.18,1.27,1.98
1404194400,2.16,2.52,6.27,0.00,0.00,0.90,7.06,2.52,12.80,0.00,0.00,3.68,1.62,10.83,1.90,0.36,1.29,2.01
1404194700,2.16,2.52,6.49,0.00,0.00,0.90,7.14,2.16,13.00,0.00,0.00,3.55,1.62,10.96,1.90,0.90,1.34,1.94
1404195000,2.16,2.52,6.71,0.00,0.00,0.90,7.21,2.16,13.17,0.00,0.00,3.65,1.62,11.09,1.90,0.18,1.38,1.76
1404195300,2.16,2.52,6.93,0.00,0.00,0.90,7.28,2.16,13.35,0.00,0.00,3.60,1.62,11.24,1.90,0.36,1.40,1.87
1404195600,2.16,2.52,7.15,0.00,0.00,0.90,7.36,2.16,13.54,0.00,0.00,3.84,1.62,11.38,1.90,0.36,1.42,1.74
1404195900,2.16,2.70,7.37,0.00,0.00,0.90,7.43,2.52,13.75,0.00,0.00,4.02,1.62,11.52,1.90,0.90,1.47,2.03
1404196200,2.16,2.70,7.59,0.00,0.00,0.90,7.51,1.80,13.91,0.00,0.00,4.06,1.62,11.66,1.89,0.36,1.49,1.80
1404196500,2.16,2.70,7.81,0.00,0.00,0.90,7.58,2.52,14.10,0.00,0.00,3.99,1.62,11.80,1.90,0.54,1.52,1.77
1404196800,2.16,2.70,8.03,0.00,0.00,0.90,7.65,2.88,14.31,0.00,0.00,4.21,1.80,11.94,1.90,0.54,1.56,1.77
1404197100,2.16,2.70,8.25,0.00,0.00,0.90,7.73,2.88,14.52,0.00,0.00,3.79,2.16,12.12,1.91,0.18,1.58,1.94
1404197400,2.16,2.70,8.47,0.00,0.00,0.90,7.80,3.24,14.76,0.00,0.00,3.84,2.34,12.31,1.88,0.36,1.60,1.76
1404197700,2.16,2.70,8.69,0.00,0.00,0.90,7.88,2.52,14.97,0.00,0.00,3.88,2.16,12.50,1.91,0.36,1.63,2.00
1404198000,2.20,2.70,8.91,0.00,0.00,0.90,7.95,2.16,15.16,0.00,0.00,3.95,1.80,12.65,1.90,0.18,1.65,1.88
1404198300,2.16,2.70,9.13,0.00,0.00,0.90,8.03,2.52,15.36,0.00,0.00,3.80,1.62,12.80,1.90,0.54,1.69,1.86
1404198600,2.20,1.98,9.33,0.00,0.00,0.90,8.10,3.24,15.61,0.00,0.00,3.87,1.80,12.94,1.87,0.54,1.73,1.87
1404198900,2.16,0.00,9.33,0.00,0.00,0.90,8.17,2.52,15.84,0.00,0.00,3.95,2.34,13.15,1.90,0.54,1.78,1.82
1404199200,2.20,0.00,9.33,0.00,0.00,0.90,8.25,2.16,16.03,0.00,0.00,3.84,1.80,13.31,1.90,0.72,1.83,1.82
1404199500,2.16,0.00,9.33,0.00,0.00,0.90,8.32,2.16,16.21,0.00,0.00,3.79,1.80,13.45,1.90,0.36,1.86,1.95
1404199800,2.16,0.00,9.33,0.00,0.00,0.90,8.40,2.16,16.39,0.00,0.00,3.64,1.62,13.60,1.90,0.18,1.88,1.85
1404200100,2.16,0.00,9.33,0.00,0.00,0.90,8.47,2.16,16.57,0.00,0.00,3.67,1.62,13.74,1.90,0.18,1.90,1.75
1404200400,2.16,0.00,9.33,0.00,0.00,0.72,8.54,2.16,16.77,0.00,0.00,3.72,1.98,13.89,1.91,0.18,1.92,1.79
1404200700,2.16,0.00,9.33,0.00,0.00,0.90,8.62,1.80,16.99,0.00,0.00,3.69,1.62,14.04,1.90,0.90,1.96,1.94
1404201000,2.16,0.00,9.33,0.00,0.00,0.90,8.69,2.52,17.22,0.00,0.00,3.65,1.80,14.19,1.90,0.18,1.99,1.92
