1296000 mean_zohe	1318028400 298.041286777
1296000 mean_zohe	1319324400 None
172800 mean_zohe	1272495600 296.753628
172800 mean_zohe	1272668400 294.378536259
172800 mean_zohe	1272841200 287.880834275
172800 mean_zohe	1273014000 286.471147009
172800 mean_zohe	1273186800 284.672102634
172800 mean_zohe	1273359600 284.89098852
172800 mean_zohe	1273532400 285.843488914
172800 mean_zohe	1273705200 285.2589285
172800 mean_zohe	1273878000 287.934371501
172800 mean_zohe	1274050800 289.650986321
172800 mean_zohe	1274223600 291.396127473
172800 mean_zohe	1274396400 291.39337993
172800 mean_zohe	1274569200 295.132157989
172800 mean_zohe	1274742000 296.89117766
172800 mean_zohe	1274914800 295.195160322
172800 mean_zohe	1275087600 290.540371086
172800 mean_zohe	1275260400 292.881828387
172800 mean_zohe	1275433200 294.821987748
172800 mean_zohe	1275606000 295.441442378
172800 mean_zohe	1275778800 297.73785452
172800 mean_zohe	1275951600 297.430891532
172800 mean_zohe	1276124400 296.313575389
172800 mean_zohe	1276297200 298.485769492
172800 mean_zohe	1276470000 297.033502535
172800 mean_zohe	1276642800 293.64566074
172800 mean_zohe	1276815600 291.037479625
172800 mean_zohe	1276988400 292.92653972
172800 mean_zohe	1277161200 290.50174603
172800 mean_zohe	1277334000 295.233248271
172800 mean_zohe	1277506800 297.440070368
172800 mean_zohe	1277679600 299.393217266
172800 mean_zohe	1277852400 300.707297215
172800 mean_zohe	1278025200 301.414010231
172800 mean_zohe	1278198000 301.580707253
172800 mean_zohe	1278370800 301.866704431
172800 mean_zohe	1278543600 300.453302643
172800 mean_zohe	1278716400 299.921643972
172800 mean_zohe	1278889200 301.774706265
172800 mean_zohe	1279062000 301.787530153
172800 mean_zohe	1279234800 302.40069103
172800 mean_zohe	1279407600 303.539880283
172800 mean_zohe	1279580400 301.136894896
172800 mean_zohe	1279753200 301.532499599
172800 mean_zohe	1279926000 300.263597687
172800 mean_zohe	1280098800 298.913953071
172800 mean_zohe	1280271600 None
172800 mean_zohe	1280962800 295.786836
172800 mean_zohe	1281135600 295.82564149
172800 mean_zohe	1281308400 297.79195636
172800 mean_zohe	1281481200 299.547026992
172800 mean_zohe	1281654000 295.423974289
172800 mean_zohe	1281826800 292.837543197
172800 mean_zohe	1281999600 291.991651949
172800 mean_zohe	1282172400 295.430970197
172800 mean_zohe	1282345200 297.838293
172800 mean_zohe	1282518000 301.47963702
172800 mean_zohe	1282690800 299.090983802
172800 mean_zohe	1282863600 300.821481337
172800 mean_zohe	1283036400 298.499408365
172800 mean_zohe	1283209200 296.3132728
172800 mean_zohe	1283382000 295.957706322
172800 mean_zohe	1283554800 296.155936914
172800 mean_zohe	1283727600 296.028995576
172800 mean_zohe	1283900400 290.851230428
172800 mean_zohe	1284073200 None
172800 mean_zohe	1286319600 296.995326
172800 mean_zohe	1286492400 293.030081483
172800 mean_zohe	1286665200 287.663436156
172800 mean_zohe	1286838000 288.336001404
172800 mean_zohe	1287010800 288.926409846
172800 mean_zohe	1287183600 289.506133502
172800 mean_zohe	1287356400 283.144481756
172800 mean_zohe	1287529200 287.923454062
172800 mean_zohe	1287702000 288.449279158
172800 mean_zohe	1287874800 285.21558278
172800 mean_zohe	1288047600 281.911403274
172800 mean_zohe	1288220400 283.70208473
172800 mean_zohe	1288393200 286.350868218
172800 mean_zohe	1288566000 284.818264184
172800 mean_zohe	1288738800 285.554535318
172800 mean_zohe	1288911600 288.885109047
172800 mean_zohe	1289084400 287.153509324
172800 mean_zohe	1289257200 282.720809966
172800 mean_zohe	1289430000 280.82557734
172800 mean_zohe	1289602800 284.840774642
172800 mean_zohe	1289775600 283.320581874
172800 mean_zohe	1289948400 282.6295368
172800 mean_zohe	1290121200 282.980012421
172800 mean_zohe	1290294000 None
172800 mean_zohe	1290466800 286.84401
172800 mean_zohe	1290639600 283.804652988
172800 mean_zohe	1290812400 278.339168377
172800 mean_zohe	1290985200 275.781986753
172800 mean_zohe	1291158000 277.423131559
172800 mean_zohe	1291330800 None
172800 mean_zohe	1292194800 285.152124
172800 mean_zohe	1292367600 279.846792289
172800 mean_zohe	1292540400 273.861586577
172800 mean_zohe	1292713200 271.851514764
172800 mean_zohe	1292886000 274.078567413
172800 mean_zohe	1293058800 None
172800 mean_zohe	1294095600 273.14779
172800 mean_zohe	1294268400 None
172800 mean_zohe	1294614000 280.318164
172800 mean_zohe	1294786800 280.426202633
172800 mean_zohe	1294959600 281.874417978
172800 mean_zohe	1295132400 283.190274762
172800 mean_zohe	1295305200 284.526684734
172800 mean_zohe	1295478000 282.415107221
172800 mean_zohe	1295650800 278.05079385
172800 mean_zohe	1295823600 276.554394162
172800 mean_zohe	1295996400 277.374716894
172800 mean_zohe	1296169200 277.394324085
172800 mean_zohe	1296342000 275.296824642
172800 mean_zohe	1296514800 277.537470471
172800 mean_zohe	1296687600 281.77058062
172800 mean_zohe	1296860400 282.974481901
172800 mean_zohe	1297033200 287.701264877
172800 mean_zohe	1297206000 287.795591904
172800 mean_zohe	1297378800 285.111003636
172800 mean_zohe	1297551600 284.022356027
172800 mean_zohe	1297724400 280.04460653
172800 mean_zohe	1297897200 278.363580155
172800 mean_zohe	1298070000 280.447216931
172800 mean_zohe	1298242800 282.182236979
172800 mean_zohe	1298415600 277.921128281
172800 mean_zohe	1298588400 279.316287092
172800 mean_zohe	1298761200 279.300030291
172800 mean_zohe	1298934000 276.3358449
172800 mean_zohe	1299106800 278.406179894
172800 mean_zohe	1299279600 277.773164253
172800 mean_zohe	1299452400 283.92380115
172800 mean_zohe	1299625200 277.677687948
172800 mean_zohe	1299798000 281.78839932
172800 mean_zohe	1299970800 282.458346639
172800 mean_zohe	1300143600 280.707965433
172800 mean_zohe	1300316400 282.417029056
172800 mean_zohe	1300489200 287.327279649
172800 mean_zohe	1300662000 284.882660103
172800 mean_zohe	1300834800 284.386614122
172800 mean_zohe	1301007600 289.265079377
172800 mean_zohe	1301180400 288.622423791
172800 mean_zohe	1301353200 284.408640624
172800 mean_zohe	1301526000 288.001710317
172800 mean_zohe	1301698800 291.960388332
172800 mean_zohe	1301871600 293.829878535
172800 mean_zohe	1302044400 291.723143375
172800 mean_zohe	1302217200 295.212371513
172800 mean_zohe	1302390000 299.318209295
172800 mean_zohe	1302562800 296.109552251
172800 mean_zohe	1302735600 292.086949685
172800 mean_zohe	1302908400 285.022864525
172800 mean_zohe	1303081200 288.082146237
172800 mean_zohe	1303254000 290.724166004
172800 mean_zohe	1303426800 292.244208642
172800 mean_zohe	1303599600 290.417330766
172800 mean_zohe	1303772400 291.390899075
172800 mean_zohe	1303945200 291.13142387
172800 mean_zohe	1304118000 287.078540983
172800 mean_zohe	1304290800 289.367445287
172800 mean_zohe	1304463600 292.198721489
172800 mean_zohe	1304636400 290.23245977
172800 mean_zohe	1304809200 291.666104698
172800 mean_zohe	1304982000 291.988842863
172800 mean_zohe	1305154800 295.004810558
172800 mean_zohe	1305327600 None
172800 mean_zohe	1305500400 288.374764
172800 mean_zohe	1305673200 293.477699745
172800 mean_zohe	1305846000 294.351335909
172800 mean_zohe	1306018800 296.701939876
172800 mean_zohe	1306191600 297.5378042
172800 mean_zohe	1306364400 299.589953564
172800 mean_zohe	1306537200 294.619494339
172800 mean_zohe	1306710000 294.340992876
172800 mean_zohe	1306882800 295.639315365
172800 mean_zohe	1307055600 292.787819335
172800 mean_zohe	1307228400 293.89113294
172800 mean_zohe	1307401200 291.658898983
172800 mean_zohe	1307574000 289.861011346
172800 mean_zohe	1307746800 291.792359267
172800 mean_zohe	1307919600 293.526383429
172800 mean_zohe	1308092400 294.273760829
172800 mean_zohe	1308265200 296.820237619
172800 mean_zohe	1308438000 293.270007777
172800 mean_zohe	1308610800 295.905573872
172800 mean_zohe	1308783600 297.489679535
172800 mean_zohe	1308956400 295.818005437
172800 mean_zohe	1309129200 298.11057764
172800 mean_zohe	1309302000 300.534958242
172800 mean_zohe	1309474800 299.435789963
172800 mean_zohe	1309647600 297.323644106
172800 mean_zohe	1309820400 297.538346901
172800 mean_zohe	1309993200 299.239621078
172800 mean_zohe	1310166000 296.296507333
172800 mean_zohe	1310338800 300.147167229
172800 mean_zohe	1310511600 301.387903211
172800 mean_zohe	1310684400 297.407099852
172800 mean_zohe	1310857200 296.911762087
172800 mean_zohe	1311030000 294.129032029
172800 mean_zohe	1311202800 293.206900542
172800 mean_zohe	1311375600 296.991501446
172800 mean_zohe	1311548400 294.636351189
172800 mean_zohe	1311721200 294.932811223
172800 mean_zohe	1311894000 294.811849393
172800 mean_zohe	1312066800 297.664251324
172800 mean_zohe	1312239600 298.552591249
172800 mean_zohe	1312412400 299.523170504
172800 mean_zohe	1312585200 299.177370322
172800 mean_zohe	1312758000 296.085826776
172800 mean_zohe	1312930800 297.518443183
172800 mean_zohe	1313103600 297.529038917
172800 mean_zohe	1313276400 298.850773568
172800 mean_zohe	1313449200 299.67595637
172800 mean_zohe	1313622000 301.27943424
172800 mean_zohe	1313794800 302.838349041
172800 mean_zohe	1313967600 304.19203641
172800 mean_zohe	1314140400 305.274349703
172800 mean_zohe	1314313200 304.896002816
172800 mean_zohe	1314486000 300.89341773
172800 mean_zohe	1314658800 299.248072582
172800 mean_zohe	1314831600 299.520496627
172800 mean_zohe	1315004400 298.670242786
172800 mean_zohe	1315177200 297.153107144
172800 mean_zohe	1315350000 295.748043564
172800 mean_zohe	1315522800 296.602422216
172800 mean_zohe	1315695600 300.081788946
172800 mean_zohe	1315868400 299.566396867
172800 mean_zohe	1316041200 301.019696076
172800 mean_zohe	1316214000 300.588297783
172800 mean_zohe	1316386800 293.889860575
172800 mean_zohe	1316559600 292.840383521
172800 mean_zohe	1316732400 297.268957602
172800 mean_zohe	1316905200 296.854440404
172800 mean_zohe	1317078000 297.168607707
172800 mean_zohe	1317250800 298.124600693
172800 mean_zohe	1317423600 297.307958913
172800 mean_zohe	1317596400 301.201220413
172800 mean_zohe	1317769200 301.437012104
172800 mean_zohe	1317942000 297.042353139
172800 mean_zohe	1318114800 291.349104064
172800 mean_zohe	1318287600 291.598710866
172800 mean_zohe	1318460400 298.233962977
172800 mean_zohe	1318633200 292.105864512
172800 mean_zohe	1318806000 286.939732945
172800 mean_zohe	1318978800 None
18000 mean_zohe	1272524400 296.753628
18000 mean_zohe	1272542400 296.76065067
18000 mean_zohe	1272560400 295.297388598
18000 mean_zohe	1272578400 292.7719041
18000 mean_zohe	1272596400 291.07080672
18000 mean_zohe	1272614400 295.331700762
18000 mean_zohe	1272632400 296.220670482
18000 mean_zohe	1272650400 293.436331902
18000 mean_zohe	1272668400 290.338690051
18000 mean_zohe	1272686400 288.387909686
18000 mean_zohe	1272704400 288.511381557
18000 mean_zohe	1272722400 290.009613748
18000 mean_zohe	1272740400 289.840049173
18000 mean_zohe	1272758400 287.683624093
18000 mean_zohe	1272776400 287.331313451
18000 mean_zohe	1272794400 287.823746271
18000 mean_zohe	1272812400 287.507135318
18000 mean_zohe	1272830400 286.099803954
18000 mean_zohe	1272848400 283.705019887
18000 mean_zohe	1272866400 283.43566537
18000 mean_zohe	1272884400 289.979217986
18000 mean_zohe	1272902400 290.896287337
18000 mean_zohe	1272920400 286.108196246
18000 mean_zohe	1272938400 285.412866907
18000 mean_zohe	1272956400 286.732582746
18000 mean_zohe	1272974400 285.567544675
18000 mean_zohe	1272992400 286.820462349
18000 mean_zohe	1273010400 285.084059158
18000 mean_zohe	1273028400 284.278166411
18000 mean_zohe	1273046400 286.235145883
18000 mean_zohe	1273064400 286.23072818
18000 mean_zohe	1273082400 282.796338353
18000 mean_zohe	1273100400 282.189197453
18000 mean_zohe	1273118400 282.365623565
18000 mean_zohe	1273136400 289.883295212
18000 mean_zohe	1273154400 285.811905829
18000 mean_zohe	1273172400 283.387312342
18000 mean_zohe	1273190400 283.120571744
18000 mean_zohe	1273208400 283.145672529
18000 mean_zohe	1273226400 285.206125599
18000 mean_zohe	1273244400 285.536768463
18000 mean_zohe	1273262400 284.274854254
18000 mean_zohe	1273280400 282.538263075
18000 mean_zohe	1273298400 282.751463091
18000 mean_zohe	1273316400 287.171958379
18000 mean_zohe	1273334400 287.828441478
18000 mean_zohe	1273352400 286.06090848
18000 mean_zohe	1273370400 284.567599766
18000 mean_zohe	1273388400 287.121425593
18000 mean_zohe	1273406400 288.579876084
18000 mean_zohe	1273424400 285.401927835
18000 mean_zohe	1273442400 284.405599444
18000 mean_zohe	1273460400 283.949340758
18000 mean_zohe	1273478400 284.388237471
18000 mean_zohe	1273496400 287.912874646
18000 mean_zohe	1273514400 285.961588506
18000 mean_zohe	1273532400 285.644498633
18000 mean_zohe	1273550400 285.128495783
18000 mean_zohe	1273568400 284.300962114
18000 mean_zohe	1273586400 284.903797209
18000 mean_zohe	1273604400 285.213555575
18000 mean_zohe	1273622400 284.839049
18000 mean_zohe	1273640400 283.619951143
18000 mean_zohe	1273658400 284.770442575
18000 mean_zohe	1273676400 289.046630729
18000 mean_zohe	1273694400 285.997391141
18000 mean_zohe	1273712400 284.253956328
18000 mean_zohe	1273730400 283.422627106
18000 mean_zohe	1273748400 287.159622829
18000 mean_zohe	1273766400 None
18000 mean_zohe	1273910400 288.85816
18000 mean_zohe	1273928400 289.456801187
18000 mean_zohe	1273946400 289.260676688
18000 mean_zohe	1273964400 287.399105264
18000 mean_zohe	1273982400 286.734637179
18000 mean_zohe	1274000400 295.669518476
18000 mean_zohe	1274018400 293.139155259
18000 mean_zohe	1274036400 289.189017707
18000 mean_zohe	1274054400 287.243313
18000 mean_zohe	1274072400 287.487387697
18000 mean_zohe	1274090400 297.932742741
18000 mean_zohe	1274108400 293.901085825
18000 mean_zohe	1274126400 290.08301385
18000 mean_zohe	1274144400 288.584642906
18000 mean_zohe	1274162400 289.742309188
18000 mean_zohe	1274180400 294.782661376
18000 mean_zohe	1274198400 293.069027032
18000 mean_zohe	1274216400 289.316110572
18000 mean_zohe	1274234400 287.465527455
18000 mean_zohe	1274252400 289.671442439
18000 mean_zohe	1274270400 293.165155698
18000 mean_zohe	1274288400 290.962387264
18000 mean_zohe	1274306400 288.5019061
18000 mean_zohe	1274324400 287.210173518
18000 mean_zohe	1274342400 296.012895244
18000 mean_zohe	1274360400 296.190731262
18000 mean_zohe	1274378400 292.991155517
18000 mean_zohe	1274396400 290.321471306
18000 mean_zohe	1274414400 288.811776363
18000 mean_zohe	1274432400 300.058382658
18000 mean_zohe	1274450400 297.402882539
18000 mean_zohe	1274468400 294.373865016
18000 mean_zohe	1274486400 291.555330644
18000 mean_zohe	1274504400 290.098804786
18000 mean_zohe	1274522400 302.135803823
18000 mean_zohe	1274540400 297.931167228
18000 mean_zohe	1274558400 295.113035687
18000 mean_zohe	1274576400 292.534328393
18000 mean_zohe	1274594400 293.76037283
18000 mean_zohe	1274612400 302.195225724
18000 mean_zohe	1274630400 298.455821972
18000 mean_zohe	1274648400 295.467369431
18000 mean_zohe	1274666400 292.750603345
18000 mean_zohe	1274684400 297.088397634
18000 mean_zohe	1274702400 301.495178798
18000 mean_zohe	1274720400 298.449358789
18000 mean_zohe	1274738400 295.070568453
18000 mean_zohe	1274756400 292.835045464
18000 mean_zohe	1274774400 300.022060819
18000 mean_zohe	1274792400 300.92203675
18000 mean_zohe	1274810400 297.286858547
18000 mean_zohe	1274828400 293.021246918
18000 mean_zohe	1274846400 291.7878665
18000 mean_zohe	1274864400 293.206239882
18000 mean_zohe	1274882400 295.27695169
18000 mean_zohe	1274900400 294.394968832
18000 mean_zohe	1274918400 292.180119974
18000 mean_zohe	1274936400 290.296674882
18000 mean_zohe	1274954400 288.176186714
18000 mean_zohe	1274972400 291.191848184
18000 mean_zohe	1274990400 290.486855401
18000 mean_zohe	1275008400 289.304620965
18000 mean_zohe	1275026400 289.788719679
18000 mean_zohe	1275044400 291.154546126
18000 mean_zohe	1275062400 293.197767024
18000 mean_zohe	1275080400 291.033629987
18000 mean_zohe	1275098400 290.077884481
18000 mean_zohe	1275116400 292.547223429
18000 mean_zohe	1275134400 296.60135826
18000 mean_zohe	1275152400 294.165570575
18000 mean_zohe	1275170400 290.746985111
18000 mean_zohe	1275188400 289.745410979
18000 mean_zohe	1275206400 290.57270295
18000 mean_zohe	1275224400 296.037942318
18000 mean_zohe	1275242400 294.618382826
18000 mean_zohe	1275260400 292.7246969
18000 mean_zohe	1275278400 291.25066584
18000 mean_zohe	1275296400 300.039704773
18000 mean_zohe	1275314400 296.353308974
18000 mean_zohe	1275332400 293.500108843
18000 mean_zohe	1275350400 290.936709089
18000 mean_zohe	1275368400 290.089929098
18000 mean_zohe	1275386400 302.053075969
18000 mean_zohe	1275404400 296.690312076
18000 mean_zohe	1275422400 293.949183727
18000 mean_zohe	1275440400 292.155596579
18000 mean_zohe	1275458400 293.834771055
18000 mean_zohe	1275476400 302.637371932
18000 mean_zohe	1275494400 296.659124082
18000 mean_zohe	1275512400 293.80629545
18000 mean_zohe	1275530400 293.015795285
18000 mean_zohe	1275548400 294.411945879
18000 mean_zohe	1275566400 299.562279609
18000 mean_zohe	1275584400 295.202777259
18000 mean_zohe	1275602400 292.095471964
18000 mean_zohe	1275620400 290.964132861
18000 mean_zohe	1275638400 298.173066643
18000 mean_zohe	1275656400 300.406365115
18000 mean_zohe	1275674400 298.70984657
18000 mean_zohe	1275692400 295.56638952
18000 mean_zohe	1275710400 293.840473337
18000 mean_zohe	1275728400 302.691002032
18000 mean_zohe	1275746400 300.875608354
18000 mean_zohe	1275764400 298.675861146
18000 mean_zohe	1275782400 295.505369727
18000 mean_zohe	1275800400 294.783453608
18000 mean_zohe	1275818400 304.434101153
18000 mean_zohe	1275836400 301.12644612
18000 mean_zohe	1275854400 298.205270664
18000 mean_zohe	1275872400 294.035460961
18000 mean_zohe	1275890400 293.05716145
18000 mean_zohe	1275908400 300.13078016
18000 mean_zohe	1275926400 297.85632589
18000 mean_zohe	1275944400 295.290361453
18000 mean_zohe	1275962400 293.307059279
18000 mean_zohe	1275980400 292.672454325
18000 mean_zohe	1275998400 296.695092325
18000 mean_zohe	1276016400 297.422433221
18000 mean_zohe	1276034400 294.760147655
18000 mean_zohe	1276052400 293.383346329
18000 mean_zohe	1276070400 299.545871
18000 mean_zohe	1276088400 301.48270002
18000 mean_zohe	1276106400 297.70005023
18000 mean_zohe	1276124400 295.218156413
18000 mean_zohe	1276142400 294.034095815
18000 mean_zohe	1276160400 299.953226124
18000 mean_zohe	1276178400 301.151502146
18000 mean_zohe	1276196400 298.399555573
18000 mean_zohe	1276214400 296.284536941
18000 mean_zohe	1276232400 294.587543952
18000 mean_zohe	1276250400 301.943855328
18000 mean_zohe	1276268400 301.424925246
18000 mean_zohe	1276286400 299.169412938
18000 mean_zohe	1276304400 297.319519108
18000 mean_zohe	1276322400 295.869814504
18000 mean_zohe	1276340400 299.665878533
18000 mean_zohe	1276358400 300.112760232
18000 mean_zohe	1276376400 297.449583963
18000 mean_zohe	1276394400 295.044711243
18000 mean_zohe	1276412400 295.543029856
18000 mean_zohe	1276430400 299.88047055
18000 mean_zohe	1276448400 297.235958738
18000 mean_zohe	1276466400 293.441394132
18000 mean_zohe	1276484400 292.062153447
18000 mean_zohe	1276502400 295.091358957
18000 mean_zohe	1276520400 298.541056324
18000 mean_zohe	1276538400 294.864892407
18000 mean_zohe	1276556400 293.87128088
18000 mean_zohe	1276574400 292.610628871
18000 mean_zohe	1276592400 290.626176394
18000 mean_zohe	1276610400 292.485590439
18000 mean_zohe	1276628400 293.399289445
18000 mean_zohe	1276646400 292.132890395
18000 mean_zohe	1276664400 290.868348838
18000 mean_zohe	1276682400 291.812309329
18000 mean_zohe	1276700400 291.003238702
18000 mean_zohe	1276718400 290.726360215
18000 mean_zohe	1276736400 291.13714387
18000 mean_zohe	1276754400 291.22211862
18000 mean_zohe	1276772400 291.122395816
18000 mean_zohe	1276790400 293.103160161
18000 mean_zohe	1276808400 289.157019577
18000 mean_zohe	1276826400 288.694682634
18000 mean_zohe	1276844400 293.564060343
18000 mean_zohe	1276862400 298.512374828
18000 mean_zohe	1276880400 295.955201036
18000 mean_zohe	1276898400 292.883134415
18000 mean_zohe	1276916400 290.836744587
18000 mean_zohe	1276934400 294.583726018
18000 mean_zohe	1276952400 294.177104941
18000 mean_zohe	1276970400 289.703637508
18000 mean_zohe	1276988400 288.778086348
18000 mean_zohe	1277006400 287.584550293
18000 mean_zohe	1277024400 286.752885378
18000 mean_zohe	1277042400 286.712195072
18000 mean_zohe	1277060400 288.288585235
18000 mean_zohe	1277078400 287.591787805
18000 mean_zohe	1277096400 288.420221128
18000 mean_zohe	1277114400 299.864612476
18000 mean_zohe	1277132400 296.008029953
18000 mean_zohe	1277150400 292.986876567
18000 mean_zohe	1277168400 290.631332618
18000 mean_zohe	1277186400 290.997728883
18000 mean_zohe	1277204400 301.827155477
18000 mean_zohe	1277222400 296.759759968
18000 mean_zohe	1277240400 293.318589169
18000 mean_zohe	1277258400 291.011617566
18000 mean_zohe	1277276400 294.734975256
18000 mean_zohe	1277294400 300.099413131
18000 mean_zohe	1277312400 297.078917701
18000 mean_zohe	1277330400 293.884413138
18000 mean_zohe	1277348400 292.215215419
18000 mean_zohe	1277366400 299.089478038
18000 mean_zohe	1277384400 300.571064399
18000 mean_zohe	1277402400 297.996461495
18000 mean_zohe	1277420400 295.226311483
18000 mean_zohe	1277438400 293.61968669
18000 mean_zohe	1277456400 300.871700903
18000 mean_zohe	1277474400 299.981952379
18000 mean_zohe	1277492400 297.81926553
18000 mean_zohe	1277510400 295.379588298
18000 mean_zohe	1277528400 293.702929272
18000 mean_zohe	1277546400 304.357921524
18000 mean_zohe	1277564400 300.939286826
18000 mean_zohe	1277582400 298.533214567
18000 mean_zohe	1277600400 296.797679698
18000 mean_zohe	1277618400 296.976737633
18000 mean_zohe	1277636400 304.650599899
18000 mean_zohe	1277654400 301.656561448
18000 mean_zohe	1277672400 298.627893045
18000 mean_zohe	1277690400 297.374147332
18000 mean_zohe	1277708400 299.939829789
18000 mean_zohe	1277726400 305.312821087
18000 mean_zohe	1277744400 301.939553999
18000 mean_zohe	1277762400 298.969224331
18000 mean_zohe	1277780400 297.334943021
18000 mean_zohe	1277798400 302.803261802
18000 mean_zohe	1277816400 303.90466616
18000 mean_zohe	1277834400 300.921665251
18000 mean_zohe	1277852400 297.378251722
18000 mean_zohe	1277870400 296.380329915
18000 mean_zohe	1277888400 304.839486886
18000 mean_zohe	1277906400 303.924257126
18000 mean_zohe	1277924400 300.512219887
18000 mean_zohe	1277942400 298.335026683
18000 mean_zohe	1277960400 297.86397966
18000 mean_zohe	1277978400 307.07919483
18000 mean_zohe	1277996400 303.918031164
18000 mean_zohe	1278014400 301.245741986
18000 mean_zohe	1278032400 298.784786378
18000 mean_zohe	1278050400 299.61203359
18000 mean_zohe	1278068400 307.075260524
18000 mean_zohe	1278086400 304.104161004
18000 mean_zohe	1278104400 300.498648992
18000 mean_zohe	1278122400 298.208784237
18000 mean_zohe	1278140400 302.045341633
18000 mean_zohe	1278158400 307.395546181
18000 mean_zohe	1278176400 301.740878243
18000 mean_zohe	1278194400 296.201227221
18000 mean_zohe	1278212400 296.178453898
18000 mean_zohe	1278230400 304.699968953
18000 mean_zohe	1278248400 305.683621627
18000 mean_zohe	1278266400 303.486600234
18000 mean_zohe	1278284400 300.23198896
18000 mean_zohe	1278302400 297.457721129
18000 mean_zohe	1278320400 305.754725597
18000 mean_zohe	1278338400 304.160633294
18000 mean_zohe	1278356400 300.038106881
18000 mean_zohe	1278374400 298.858728062
18000 mean_zohe	1278392400 297.857198689
18000 mean_zohe	1278410400 304.533215237
18000 mean_zohe	1278428400 303.488207078
18000 mean_zohe	1278446400 300.577294836
18000 mean_zohe	1278464400 296.12528929
18000 mean_zohe	1278482400 297.671695474
18000 mean_zohe	1278500400 306.382871844
18000 mean_zohe	1278518400 301.750823668
18000 mean_zohe	1278536400 298.068402458
18000 mean_zohe	1278554400 295.766233483
18000 mean_zohe	1278572400 297.075977042
18000 mean_zohe	1278590400 300.648412234
18000 mean_zohe	1278608400 300.759969289
18000 mean_zohe	1278626400 297.961343671
18000 mean_zohe	1278644400 296.42884855
18000 mean_zohe	1278662400 302.536762901
18000 mean_zohe	1278680400 304.82490444
18000 mean_zohe	1278698400 302.003608445
18000 mean_zohe	1278716400 299.492594495
18000 mean_zohe	1278734400 298.360028998
18000 mean_zohe	1278752400 305.488839894
18000 mean_zohe	1278770400 305.334690281
18000 mean_zohe	1278788400 301.494695402
18000 mean_zohe	1278806400 299.162085908
18000 mean_zohe	1278824400 298.954261435
18000 mean_zohe	1278842400 307.023264123
