1318888800,287.15870368667794
1315605600,298.46078563964113
1317333600,297.83510812544
1316296800,299.275184812697
1318543200,297.3669459997685
1317506400,297.8067258612614
1315778400,300.22145999076406
1316124000,301.0321553657641
1316469600,290.11878664574084
1316642400,295.90486099385447
1316815200,297.287169807662
1316988000,296.7455135864353
1317160800,297.95827013427083
1315951200,299.8287538919446
1317679200,302.6002028449773
1318024800,294.4061389724307
1317852000,299.7419561491438
1318370400,295.2670845924999
1318716000,287.07149005920064
1318197600,290.3935134420714
