1291059200.0,276.77326
1303379968.0,296.592496
1310720002.0,303.198908
1272971267.0,286.118916
1286864900.0,297.31759
1311244296.0,299.090042
1308622857.0,293.047592
1317378076.0,300.94306
1302069265.0,299.33174
1301544978.0,286.03835
1299447811.0,281.365522
1301807124.0,295.142308
1312284996.0,302.634946
1318584344.0,288.777594
1277689881.0,296.673062
1292632091.0,269.441754
1318322204.0,303.682304
1290797087.0,277.17609
1295777826.0,281.60722
1278476323.0,296.753628
1317439180.0,293.369856
1279000614.0,306.340982
1275068456.0,290.87231
1309802503.0,296.350798
1296826413.0,287.569104
1312773469.0,293.772686
1314914353.0,296.350798
1316225074.0,296.028534
1288437813.0,288.0525
1315176457.0,293.047592
1306525753.0,288.697028
1303904314.0,291.839102
1308456998.0,291.194574
1273233468.0,284.82986
1281097789.0,298.606646
1310195774.0,308.032868
1307880117.0,296.753628
1309933632.0,305.293624
1303117889.0,293.933818
1298137154.0,283.299106
1288699972.0,286.118916
1298697931.0,275.56477
1300234313.0,282.171182
1306196177.0,295.061742
1313720610.0,298.92891
1277908322.0,301.184758
1307836495.0,290.46948
1289224272.0,280.640428
1314798245.0,301.104192
1278214226.0,297.156458
1300758611.0,279.834768
1306001492.0,293.772686
1302331477.0,309.885886
1275854934.0,296.91476
1305739351.0,293.369856
1314652251.0,296.753628
1307312221.0,290.147216
1315394917.0,299.009476
1280049248.0,302.070984
1281359973.0,301.104192
1282146406.0,296.270232
1277165671.0,289.986084
1318846568.0,290.388914
1318628028.0,286.763444
1299972203.0,279.834768
1300496492.0,285.23269
1311113234.0,287.085708
1304166510.0,290.791744
1296564336.0,286.280048
1305215091.0,294.175516
1313516222.0,299.976268
1317535864.0,305.615888
1315700861.0,296.673062
1289486462.0,283.057408
1317011587.0,295.30344
1317273732.0,299.654004
1295515781.0,284.749294
1299622593.0,276.128732
1286690156.0,287.407972
1306787981.0,294.49778
1274019982.0,291.033442
1310982290.0,297.398156
1287913619.0,283.540804
1310458006.0,308.194
1277952025.0,297.237024
1302855832.0,290.147216
1283195033.0,292.725328
1303642269.0,294.49778
1287389342.0,294.417214
1274544288.0,296.028534
1302025584.0,289.502688
1272709282.0,288.938726
1283719331.0,292.403064
1298923684.0,277.820618
1282932902.0,296.995326
1283806577.0,289.502688
1312817320.0,298.284382
1287651497.0,291.516838
1297875117.0,276.853826
1310720177.0,302.95721
1314689537.0,309.080226
1274282165.0,290.550046
1311232837.0,306.663246
1308623031.0,293.047592
1311244472.0,299.170608
1300977012.0,292.403064
1309109601.0,299.009476
1307574464.0,289.019292
1318060225.0,295.545138
1289442678.0,280.157032
1273495750.0,287.810802
1313079496.0,297.72042
1302593737.0,304.890794
1317951154.0,288.697028
1281185143.0,299.654004
1312140658.0,296.834194
1317936741.0,292.644762
1313865937.0,301.909852
1299185699.0,274.839676
1301283028.0,282.493446
1312725504.0,295.384006
1318016377.0,288.616462
1309268804.0,303.440606
1294991582.0,288.133066
1314914528.0,296.350798
1276508715.0,297.72042
1314128099.0,302.95721
1299710183.0,278.948542
1308885226.0,292.0808
1303511079.0,288.616462
1310195950.0,308.113434
1309933808.0,305.535322
1282670632.0,296.834194
1277427954.0,293.369856
1275330803.0,292.241932
1309671668.0,301.990418
1295253750.0,293.128158
1299054633.0,281.768352
1281884408.0,289.66382
1298049748.0,281.446088
1292894458.0,275.484204
1279525118.0,308.355132
1289398997.0,282.090616
1276641536.0,292.000234
1312293122.0,301.668154
1276117254.0,294.981176
1309147399.0,295.545138
1297613064.0,279.834768
1314652425.0,296.673062
1278738698.0,301.587588
1286603019.0,286.682878
1289748750.0,282.976842
1274806543.0,295.30344
1312030992.0,300.781928
1314171608.0,313.591922
1312249219.0,295.142308
1308360980.0,293.530988
1304953110.0,291.597404
1288962327.0,289.744386
1318827250.0,283.863068
1276379421.0,295.625704
1276903710.0,290.952876
1287127328.0,293.450422
1317929008.0,292.967026
1298399527.0,276.289864
1317536040.0,305.615888
1315526023.0,295.545138
1315701036.0,296.592496
1275593005.0,292.241932
1291059503.0,276.853826
1281622320.0,296.431364
1311462792.0,291.67797
1303380274.0,296.51193
1272971571.0,286.118916
1279787316.0,308.274566
1317798200.0,304.326832
1279699679.0,306.98551
1276466570.0,292.725328
1301020725.0,285.796652
1317231592.0,296.350798
1301545282.0,286.118916
1301807429.0,295.625704
1315963206.0,296.592496
1308104511.0,293.128158
1313813322.0,299.251174
1308738305.0,298.92891
1277952333.0,297.237024
1277690190.0,296.673062
1272709455.0,288.938726
1295778129.0,281.526654
1299186002.0,274.839676
1316487507.0,290.388914
1311506772.0,297.962118
1315894150.0,307.468906
1278476631.0,296.834194
1308098904.0,293.047592
1275068764.0,290.791744
1304691037.0,292.48363
1296826719.0,287.407972
1310720353.0,302.634946
1308885051.0,292.000234
1292632421.0,269.441754
1288438118.0,288.0525
1308623207.0,293.128158
1306526058.0,288.535896
1273233771.0,284.749294
1290010989.0,284.588162
1290010685.0,284.588162
1318060400.0,295.384006
1318497000.0,298.687212
1298137458.0,283.299106
1303118195.0,293.933818
1288700276.0,286.199482
1313079670.0,297.72042
1318584695.0,288.85816
1300234617.0,282.251748
1306394687.0,302.876644
1318835838.0,284.749294
1289224575.0,280.559862
1300758915.0,279.754202
1316636120.0,293.933818
1306001797.0,293.611554
1278214534.0,297.237024
1302331783.0,309.966452
1305739656.0,293.208724
1275855242.0,296.834194
1305174890.0,293.047592
1314914702.0,296.431364
1307312527.0,290.227782
1297351057.0,285.071558
1314128274.0,302.876644
1280049558.0,301.668154
1308885399.0,292.0808
1282146713.0,296.189666
1273758106.0,288.777594
1281360283.0,301.023626
1300496796.0,285.313256
1310196126.0,308.194
1309933983.0,305.615888
1304166816.0,290.147216
1296564641.0,286.199482
1309671843.0,302.312682
1305215397.0,294.09495
1315439014.0,294.417214
1318465871.0,292.161366
1310342483.0,295.222874
1307836845.0,290.46948
1289486766.0,282.896276
1317622503.0,306.17985
1313931632.0,306.58268
1312293299.0,301.74872
1295516086.0,284.346464
1315438665.0,294.417214
1314652600.0,296.673062
1311288052.0,293.611554
1312031166.0,300.701362
1306788287.0,294.49778
1308361154.0,293.450422
1274020291.0,290.87231
1318846919.0,290.388914
1302856138.0,290.550046
1283195340.0,292.564196
1297175970.0,288.45533
1312555470.0,297.881552
1303642575.0,294.49778
1287389648.0,293.530988
1312001002.0,295.222874
1296302546.0,274.75911
1298923988.0,277.740052
1274544597.0,295.947968
1317536215.0,305.615888
1279263193.0,312.302866
1282933210.0,296.834194
1287651803.0,291.436272
1297875421.0,277.014958
1313691045.0,301.265324
1283928408.0,289.905518
1313341520.0,299.73457
1314125275.0,303.521172
1312289061.0,302.15155
1317798374.0,304.326832
1274282474.0,290.388914
1313301630.0,306.663246
1307574769.0,289.019292
1312292947.0,301.668154
1310458357.0,308.355132
1273496054.0,287.64967
1283282345.0,292.805894
1306264058.0,298.203816
1272709628.0,288.938726
1317229994.0,296.592496
1309409790.0,295.142308
1316487680.0,290.308348
1311769090.0,295.061742
1301283332.0,282.493446
1311506949.0,297.881552
1308099078.0,293.128158
1310982665.0,297.156458
1309147223.0,295.545138
1294991887.0,288.294198
1310720530.0,302.393248
1315220227.0,301.265324
1308623380.0,293.208724
1315176981.0,292.967026
1311244822.0,299.251174
1299710487.0,278.948542
1304429080.0,294.417214
1318890244.0,284.42703
1313397651.0,305.213058
1313604125.0,300.379098
1314807397.0,299.251174
1316994016.0,293.69212
1277428262.0,293.369856
1275331111.0,292.241932
1317596198.0,295.061742
1318322730.0,302.876644
1281884715.0,289.502688
1275845319.0,298.042684
1312701251.0,296.995326
1279525427.0,308.435698
1276641844.0,291.839102
1315351305.0,293.369856
1297613368.0,279.834768
1276117562.0,294.820044
1286603324.0,286.602312
1314914877.0,296.431364
1289749054.0,282.976842
1278739007.0,302.232116
