2011-02-25 285.23269
2011-02-26 275.484204
2011-02-27 277.498354
2011-02-28 274.436846
2011-03-01 289.66382
2011-03-02 272.34213
2011-03-03 276.209298
2011-03-04 274.920242
2011-03-05 290.791744
2011-03-06 279.270806
2011-03-07 279.19024
2011-03-08 274.034016
2011-03-09 289.341556
2011-03-10 277.417788
2011-03-11 292.000234
2011-03-12 279.431938
2011-03-13 280.80156
2011-03-14 278.948542
2011-03-15 283.863068
2011-03-16 280.962692
2011-03-18 301.184758
2011-03-19 281.123824
2011-03-20 291.436272
2011-03-21 279.512504
2011-03-22 293.369856
2011-03-23 282.41288
2011-03-24 299.573438
2011-03-25 283.460238
2011-03-26 295.70627
2011-03-27 282.171182
2011-03-28 290.630612
2011-03-29 282.896276
2011-03-30 295.867402
2011-03-31 284.749294
2011-04-01 302.796078
2011-04-02 288.535896
2011-04-03 301.990418
2011-04-04 288.616462
2011-04-05 299.170608
2011-04-06 287.085708
2011-04-07 305.77702
2011-04-08 294.49778
2011-04-09 311.81947
2011-04-10 292.322498
2011-04-11 304.1657
2011-04-12 287.327406
2011-04-13 299.73457
2011-04-14 282.976842
2011-04-15 290.711178
2011-04-16 282.01005
2011-04-17 297.075892
2011-04-18 285.071558
2011-04-19 298.687212
2011-04-20 287.24684
2011-04-21 300.862494
2011-04-22 287.730236
2011-04-23 289.986084
2011-04-24 286.44118
2011-04-25 300.056834
2011-04-26 288.374764
2011-04-27 298.687212
2011-04-28 286.521746
2011-04-29 290.388914
2011-04-30 284.42703
2011-05-01 300.379098
2011-05-02 287.810802
2011-05-03 300.459664
2011-05-04 286.280048
2011-05-05 296.91476
2011-05-06 285.716086
2011-05-07 300.781928
2011-05-08 288.133066
2011-05-09 292.161366
2011-05-10 287.407972
2011-05-11 304.890794
2011-05-12 292.000234
2011-05-13 299.492872
2011-05-16 288.374764
2011-05-17 302.473814
2011-05-18 289.180424
2011-05-19 304.326832
2011-05-20 291.597404
2011-05-21 306.018718
2011-05-22 292.564196
2011-05-23 308.355132
2011-05-24 294.739478
2011-05-25 306.904944
2011-05-26 292.725328
2011-05-27 295.947968
2011-05-28 287.810802
2011-05-29 303.198908
2011-05-30 291.27514
2011-05-31 301.023626
2011-06-01 288.213632
2011-06-02 301.507022
2011-06-03 291.67797
2011-06-04 298.92891
2011-06-05 288.85816
2011-06-06 293.208724
2011-06-07 288.535896
2011-06-08 293.853252
2011-06-09 288.777594
2011-06-10 297.72042
2011-06-11 289.986084
2011-06-12 302.15155
2011-06-13 289.986084
2011-06-14 305.77702
2011-06-15 292.967026
2011-06-16 300.379098
2011-06-17 291.839102
2011-06-18 294.820044
2011-06-19 290.147216
2011-06-20 305.051926
2011-06-21 292.805894
2011-06-22 299.73457
2011-06-23 291.839102
