1318550400.0,291.0901670408163
1318838400.0,284.42540240404037
1318460400.0,298.2291000106386
1318712400.0,284.7997494747473
1283900400.0,297.17387250356217
1303772400.0,290.34692833714496
1318928400.0,291.3088461836734
1310252400.0,298.4691265975051
1292540400.0,282.20735238674433
1316732400.0,297.5465812818789
1318604400.0,289.64266125252533
1317078000.0,297.17666398719314
1318730400.0,284.2683393939394
1315868400.0,299.57920501068384
1318586400.0,287.67268885714276
1317596400.0,301.53187365033364
1296860400.0,278.6035600525433
1317769200.0,299.58960292776896
1318287600.0,291.58826236479337
1307660400.0,293.26584317699536
1318748400.0,288.7850691958763
1318874400.0,287.07008806122445
1318532400.0,294.3621331632653
1316041200.0,301.0219081748406
1305068400.0,290.7260011824972
1317250800.0,298.16300870932776
1317942000.0,297.0398087170213
1318640400.0,286.4981458585858
1275260400.0,289.9935654625655
1318622400.0,287.6837236701031
1318892400.0,284.8803154747476
1288220400.0,286.9461995304826
1311548400.0,296.62283370667967
1301180400.0,282.3085577624816
1318676400.0,286.70425265306125
1270940400.0,inf
1316214000.0,300.5780729032941
1318856400.0,290.0526742653061
1318658400.0,283.95421337373745
1318784400.0,287.3868132525254
1318910400.0,283.6327631717172
1318114800.0,291.34895656839893
1279580400.0,298.1940745026012
1317423600.0,297.365788100988
1308956400.0,295.08722530172577
1318802400.0,285.5419332323231
1318568400.0,287.9475200606061
1315436400.0,299.25155267511866
1316386800.0,293.9186850053363
1318514400.0,298.7661337959183
1314140400.0,301.09717433451686
1315695600.0,300.0718170499467
1318766400.0,293.47097455102033
1315522800.0,296.5977986454355
1306364400.0,296.2620753180115
1318694400.0,288.3089958367347
1318820400.0,284.61224874226804
1312844400.0,297.2729756787082
1316905200.0,296.8740438494617
1316559600.0,292.96980413793096
